DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtdDistance,Norm Distance,Airports,IsHolidays
0.9506849315068493,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,SEA,Seattle,1.0000000000000002,0.0012766862525279699,0.2888836614379283,0.273884209793651,0.1288888574436527,2,0
0.20765027322404372,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,0.513010636229307,0.5108889071436118,0.3999396489942337,2,0
0.8547945205479452,SFO,San Francisco,0.5460776929914688,0.0,DEN,Denver,0.649638363944911,0.3445943473145694,0.41114721319925235,0.3905927004890639,0.32681429903939496,2,0
0.9180327868852459,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LGA,New York,0.6919176200316315,0.9441805859593364,0.4402452018597193,0.5911360872988073,0.43493503801314476,1,2
0.644808743169399,ORD,Chicago,0.7473928633272919,0.6710189398000861,PHX,Phoenix,0.3528406081525697,0.20173963223618063,0.3654744208693847,0.3576327794499006,0.4543038538196032,2,0
0.8333333333333334,LGA,New York,0.6919176200316315,0.9441805859593364,DTW,Detroit,0.7581909654479757,0.7596208255651367,0.42993199068830085,0.4775386088219373,0.16180645703289903,1,0
0.16939890710382513,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,SFO,San Francisco,0.5460776929914688,0.0,0.5021244688833315,0.5656899452123847,0.05954594265924501,2,0
0.5109289617486339,ATL,Atlanta,0.3621887489465847,0.7387003640355521,MIA,Miami,0.0,0.8192441545511604,0.4429309339353034,0.4589828283664519,0.05709923017020781,2,1
0.5327868852459017,CLT,Charlotte,0.4350230308347669,0.8065405004832811,ATL,Atlanta,0.3621887489465847,0.7387003640355521,0.35516120969796616,0.41440249301234133,0.04173325434698254,2,1
0.7205479452054795,PHX,Phoenix,0.3528406081525697,0.20173963223618063,ORD,Chicago,0.7473928633272919,0.6710189398000861,0.44147296509231254,0.4267448009610335,0.4543038538196032,2,0
0.2540983606557377,ORD,Chicago,0.7473928633272919,0.6710189398000861,SFO,San Francisco,0.5460776929914688,0.0,0.45536343187203293,0.5451814129999436,0.6622199177864785,2,0
0.8493150684931506,MCO,Orlando,0.12172951756461914,0.7994185016586042,ATL,Atlanta,0.3621887489465847,0.7387003640355521,0.4551778722007505,0.39566611402901086,0.03555953542816277,2,0
0.9397260273972603,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,0.5236790802305185,0.5048349962150721,0.33498312216772885,2,0
0.7890410958904109,ATL,Atlanta,0.3621887489465847,0.7387003640355521,MCO,Orlando,0.12172951756461914,0.7994185016586042,0.5779764736254294,0.5058165042507554,0.03555953542816277,2,0
0.6967213114754098,ATL,Atlanta,0.3621887489465847,0.7387003640355521,BOS,Boston,0.7652054073398522,0.9999999999999998,0.3035951538433232,0.330907397082412,0.24250998529318785,2,0
0.6904109589041096,EWR,Newark,0.6880043406485579,0.9384172867013378,BOS,Boston,0.7652054073398522,0.9999999999999998,0.43086955534113863,0.3880472544765651,0.035966027974703205,2,0
0.7049180327868853,ORD,Chicago,0.7473928633272919,0.6710189398000861,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,0.6409231025567657,0.5998329578589404,0.5824830927442406,2,0
0.1232876712328767,ATL,Atlanta,0.3621887489465847,0.7387003640355521,ORD,Chicago,0.7473928633272919,0.6710189398000861,0.34651631209859646,0.43367141076374227,0.04216788842994114,2,0
0.12054794520547946,DEN,Denver,0.649638363944911,0.3445943473145694,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,0.3349897819667567,0.31934691076235333,0.12673006614862142,2,0
0.1448087431693989,MCO,Orlando,0.12172951756461914,0.7994185016586042,ATL,Atlanta,0.3621887489465847,0.7387003640355521,0.331833708239995,0.3313730227606856,0.03555953542816277,2,0
0.1095890410958904,MSP,Minneapolis,0.881461320896298,0.5675158208024076,ATL,Atlanta,0.3621887489465847,0.7387003640355521,0.3747563109226815,0.3585044526071628,0.14718391005814513,2,0
0.16939890710382513,BOS,Boston,0.7652054073398522,0.9999999999999998,LGA,New York,0.6919176200316315,0.9441805859593364,0.017690021938924744,0.027626845431428793,0.03004422744973377,1,0
0.9780821917808219,PHX,Phoenix,0.3528406081525697,0.20173963223618063,DEN,Denver,0.649638363944911,0.3445943473145694,0.41750925904799724,0.3986181490645092,0.12408725746612233,2,2
0.9234972677595629,ORD,Chicago,0.7473928633272919,0.6710189398000861,IAH,Houston,0.19353672812070744,0.5262526896201163,0.3349897819667567,0.39155663246537387,0.12012569932025528,2,2
0.3770491803278688,ORD,Chicago,0.7473928633272919,0.6710189398000861,LGA,New York,0.6919176200316315,0.9441805859593364,0.48328302539878193,0.5123672452860498,0.2529239438050365,1,0
0.7377049180327869,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,BOS,Boston,0.7652054073398522,0.9999999999999998,0.5721069732587145,0.5087084783533588,0.9188063882336603,2,0
0.7287671232876712,ATL,Atlanta,0.3621887489465847,0.7387003640355521,ORD,Chicago,0.7473928633272919,0.6710189398000861,0.2744754987726387,0.2372375302584334,0.04216788842994114,2,0
0.005479452054794521,BOS,Boston,0.7652054073398522,0.9999999999999998,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,0.667669289573541,0.6952648562234125,0.9188063882336603,2,2
0.855191256830601,ATL,Atlanta,0.3621887489465847,0.7387003640355521,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,0.3279457913300881,0.32462975794963067,0.6525167139945791,2,0
0.4453551912568306,SFO,San Francisco,0.5460776929914688,0.0,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,0.4041489627597546,0.31071929344219207,0.47997142230952744,2,0
0.09289617486338798,SFO,San Francisco,0.5460776929914688,0.0,ATL,Atlanta,0.3621887489465847,0.7387003640355521,0.2599072454113732,0.26626514996800243,0.7317491207790822,2,0
0.04918032786885246,DTW,Detroit,0.7581909654479757,0.7596208255651367,ATL,Atlanta,0.3621887489465847,0.7387003640355521,0.45068732816845364,0.5815911452514937,0.0,2,0
0.8306010928961749,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LGA,New York,0.6919176200316315,0.9441805859593364,0.40142742092081135,0.45626446727259573,0.43493503801314476,1,0
0.6202185792349727,ATL,Atlanta,0.3621887489465847,0.7387003640355521,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,0.3901524618856577,0.4026269601107192,0.22441579245668425,2,0
0.8027397260273973,EWR,Newark,0.6880043406485579,0.9384172867013378,BOS,Boston,0.7652054073398522,0.9999999999999998,0.3578827515369094,0.36647334741086257,0.035966027974703205,2,0
0.9616438356164384,ATL,Atlanta,0.3621887489465847,0.7387003640355521,EWR,Newark,0.6880043406485579,0.9384172867013378,0.26294896864030914,0.20881305494201854,0.17862262383080574,2,0
0.7349726775956285,MSP,Minneapolis,0.881461320896298,0.5675158208024076,ORD,Chicago,0.7473928633272919,0.6710189398000861,0.40672726555016,0.4759664601352187,0.07829088144676256,2,0
0.08743169398907104,PHX,Phoenix,0.3528406081525697,0.20173963223618063,ORD,Chicago,0.7473928633272919,0.6710189398000861,0.38237662806780365,0.5614288599856868,0.4543038538196032,2,0
0.18032786885245902,ATL,Atlanta,0.3621887489465847,0.7387003640355521,ORD,Chicago,0.7473928633272919,0.6710189398000861,0.5674414729640831,0.7599312117401479,0.04216788842994114,2,0
0.13972602739726028,JFK,New York,0.6855685441510915,0.9460042871958705,SFO,San Francisco,0.5460776929914688,0.0,0.4090477380659335,0.4712516798588475,0.944994785048431,2,0
0.8907103825136612,CLT,Charlotte,0.4350230308347669,0.8065405004832811,LGA,New York,0.6919176200316315,0.9441805859593364,0.543854777049436,0.5191474792658517,0.11536043956528168,1,0
0.5655737704918032,DEN,Denver,0.649638363944911,0.3445943473145694,SEA,Seattle,1.0000000000000002,0.0012766862525279699,0.5021244688833315,0.4236133975490243,0.32957192567605037,2,0
0.8849315068493151,DEN,Denver,0.649638363944911,0.3445943473145694,ATL,Atlanta,0.3621887489465847,0.7387003640355521,0.4889354584451265,0.3971150269567508,0.37689184291756195,2,0
0.6967213114754098,ORD,Chicago,0.7473928633272919,0.6710189398000861,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,0.4648004665507735,0.5623675164243305,0.5174406640701572,2,0
0.1643835616438356,ORD,Chicago,0.7473928633272919,0.6710189398000861,LGA,New York,0.6919176200316315,0.9441805859593364,0.2860020289049683,0.2753089392106479,0.2529239438050365,1,0
0.5983606557377049,SFO,San Francisco,0.5460776929914688,0.0,EWR,Newark,0.6880043406485579,0.9384172867013378,0.5855850852106415,0.5897285837529861,0.9371818152717916,2,0
0.7896174863387978,IAH,Houston,0.19353672812070744,0.5262526896201163,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,0.3478130467386979,0.29493951521314776,0.4342047460325029,2,0
0.7041095890410959,MIA,Miami,0.0,0.8192441545511604,ATL,Atlanta,0.3621887489465847,0.7387003640355521,0.4020190604512294,0.39921216207521215,0.05709923017020781,2,0
0.07923497267759563,ATL,Atlanta,0.3621887489465847,0.7387003640355521,DEN,Denver,0.649638363944911,0.3445943473145694,0.3225027076566106,0.3165129410530959,0.37689184291756195,2,0
0.7068493150684931,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,ORD,Chicago,0.7473928633272919,0.6710189398000861,0.4190582789096335,0.34771013815766116,0.5174406640701572,2,0
0.7616438356164383,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,DEN,Denver,0.649638363944911,0.3445943473145694,0.384979841997724,0.36864542875230766,0.18320869017392188,2,0
0.8164383561643835,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,ORD,Chicago,0.7473928633272919,0.6710189398000861,0.6283050449536527,0.549147751606558,0.5824830927442406,2,0
0.7534246575342466,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,JFK,New York,0.6855685441510915,0.9460042871958705,0.5173275646618036,0.4555464234959772,0.799972278567049,2,0
0.8661202185792349,EWR,Newark,0.6880043406485579,0.9384172867013378,BOS,Boston,0.7652054073398522,0.9999999999999998,0.4041489627597546,0.4404250271518956,0.035966027974703205,2,0
0.8524590163934426,ATL,Atlanta,0.3621887489465847,0.7387003640355521,BOS,Boston,0.7652054073398522,0.9999999999999998,0.35516120969796616,0.43265693261817606,0.24250998529318785,2,0
0.07103825136612021,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,0.7277650284425898,0.6871426689046265,0.03981853831652568,2,0
0.7890410958904109,SFO,San Francisco,0.5460776929914688,0.0,DEN,Denver,0.649638363944911,0.3445943473145694,0.5404627104122914,0.5702378709078549,0.32681429903939496,2,0
0.6794520547945205,BOS,Boston,0.7652054073398522,0.9999999999999998,PHL,Philadelphia,0.6501134340764001,0.9175397687680065,0.3474263013198922,0.34483009713400725,0.05787930399067451,2,1
0.989041095890411,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,SFO,San Francisco,0.5460776929914688,0.0,0.4837540614851608,0.4756101652699358,0.1172473184615949,2,2
0.6958904109589041,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,ATL,Atlanta,0.3621887489465847,0.7387003640355521,0.4592601849542666,0.39778103352889116,0.6525167139945791,2,0
0.07377049180327869,SFO,San Francisco,0.5460776929914688,0.0,EWR,Newark,0.6880043406485579,0.9384172867013378,0.5106440781125334,0.6109127594684316,0.9371818152717916,2,0
0.6639344262295082,ATL,Atlanta,0.3621887489465847,0.7387003640355521,MCO,Orlando,0.12172951756461914,0.7994185016586042,0.360059985004145,0.3275709014747292,0.03555953542816277,2,1
