Id,Label
682,1
683,6
684,3
685,3
686,6
687,7
688,6
689,5
690,7
691,7
692,4
693,3
694,0
695,0
696,6
697,0
698,0
699,5
700,3
701,6
702,6
703,1
704,0
705,2
706,0
707,2
708,3
709,0
710,3
711,6
712,3
713,5
714,6
715,6
716,3
717,5
718,3
719,7
720,6
721,0
722,0
723,6
724,6
725,7
726,3
727,6
728,3
729,3
730,0
731,2
732,0
733,3
734,7
735,6
736,2
737,3
738,5
739,5
740,0
741,0
742,5
743,0
744,0
745,1
746,0
747,5
748,6
749,6
750,3
751,6
752,0
753,5
754,0
755,3
756,7
757,6
758,6
759,7
760,6
761,6
762,3
763,6
764,6
765,3
766,2
767,3
768,6
769,6
770,1
771,6
772,3
773,0
774,5
775,2
776,3
777,0
778,6
779,1
780,5
781,6
782,5
783,6
784,5
785,6
786,6
787,5
788,6
789,0
790,6
791,3
792,6
793,3
794,7
795,5
796,0
797,0
798,6
799,7
800,0
801,3
802,2
803,5
804,6
805,3
806,0
807,7
808,0
809,7
810,0
811,6
812,0
813,6
814,6
815,0
816,0
817,7
818,7
819,6
820,6
821,0
822,6
823,2
824,6
825,7
826,5
827,0
828,7
829,6
830,6
831,6
832,5
833,7
834,5
835,6
836,0
837,6
838,3
839,0
840,0
841,1
842,6
843,6
844,6
845,6
846,7
847,0
848,3
849,6
850,3
851,7
852,6
853,1
854,0
855,3
856,3
857,0
858,5
859,3
860,0
861,2
862,2
863,1
864,3
865,6
866,3
867,0
868,7
869,0
870,0
871,3
872,7
873,6
874,6
875,6
876,6
877,7
878,3
879,2
880,5
881,0
882,0
883,6
884,0
885,7
886,5
887,6
888,6
889,5
890,6
891,7
892,3
893,6
894,7
895,1
896,0
897,6
898,3
899,3
900,6
901,3
902,2
903,6
904,0
905,5
906,5
907,5
908,6
909,6
910,0
911,6
912,6
913,6
914,6
915,6
916,7
917,6
918,3
919,3
920,6
921,5
922,6
923,0
924,7
925,5
926,3
927,6
928,0
929,0
930,6
931,0
932,0
933,2
934,7
935,2
936,7
937,1
938,0
939,6
940,6
941,6
942,0
943,0
944,1
945,0
946,7
947,6
948,3
949,5
950,7
951,7
952,6
953,5
954,6
955,7
956,5
957,0
958,7
959,3
960,0
961,6
962,0
963,3
964,7
965,6
966,6
967,6
968,7
969,0
970,6
971,0
972,6
973,5
974,0
975,6
976,6
977,5
978,3
979,7
980,7
981,6
982,0
983,0
984,0
985,6
986,7
987,0
988,1
989,3
990,6
991,6
992,6
993,7
994,2
995,0
996,3
997,0
998,7
999,5
1000,0
1001,4
1002,6
1003,7
1004,6
1005,0
1006,0
1007,0
1008,0
1009,7
1010,0
1011,5
1012,0
1013,6
1014,0
1015,2
1016,0
1017,6
1018,5
1019,0
1020,6
1021,2
1022,0
1023,6
1024,0
1025,6
1026,2
1027,7
1028,6
1029,7
1030,0
1031,6
1032,3
1033,6
1034,6
1035,5
1036,6
1037,0
1038,6
1039,6
1040,0
1041,3
1042,0
1043,2
1044,5
1045,6
1046,2
1047,0
1048,3
1049,0
1050,7
1051,7
1052,3
1053,3
1054,6
1055,7
1056,7
1057,0
1058,0
1059,6
1060,0
1061,6
1062,7
1063,5
1064,2
1065,0
1066,0
1067,0
1068,6
1069,6
1070,0
1071,6
1072,1
1073,1
1074,6
1075,0
1076,1
1077,7
1078,5
1079,7
1080,5
1081,5
1082,3
1083,7
1084,3
1085,5
1086,5
1087,5
1088,7
1089,6
1090,3
1091,7
1092,5
1093,5
1094,7
1095,0
1096,6
1097,0
1098,2
1099,3
1100,3
1101,6
1102,0
1103,3
1104,6
1105,0
1106,6
1107,6
1108,6
1109,3
1110,6
1111,6
1112,1
1113,6
1114,6
1115,6
1116,2
1117,7
1118,3
1119,6
1120,3
1121,7
1122,3
1123,5
1124,0
1125,7
1126,5
1127,6
1128,5
1129,6
1130,6
1131,2
1132,6
1133,5
1134,5
1135,0
1136,3
1137,0
1138,6
1139,6
1140,5
1141,1
1142,7
1143,6
1144,3
1145,5
1146,5
1147,0
1148,0
1149,5
1150,5
1151,7
1152,6
1153,0
1154,6
1155,5
1156,1
1157,5
1158,3
1159,6
1160,6
1161,0
1162,0
1163,6
1164,1
1165,6
1166,7
1167,0
1168,0
1169,5
1170,3
1171,6
1172,2
1173,5
1174,6
1175,5
1176,0
1177,2
1178,0
1179,0
1180,6
1181,7
1182,5
1183,3
1184,6
1185,6
1186,0
1187,6
1188,5
1189,0
1190,6
1191,3
1192,1
1193,0
1194,5
1195,6
1196,0
1197,5
1198,0
1199,6
1200,0
1201,6
1202,3
1203,5
1204,1
1205,0
1206,0
1207,1
1208,6
1209,6
1210,0
1211,0
1212,6
1213,3
1214,6
1215,2
1216,5
1217,7
1218,0
1219,3
1220,7
1221,7
1222,5
1223,0
1224,6
1225,3
1226,6
1227,0
1228,0
1229,7
1230,1
1231,3
1232,6
1233,0
1234,1
1235,5
1236,6
1237,6
1238,6
1239,6
1240,0
1241,7
1242,5
1243,7
1244,0
1245,7
1246,0
1247,1
1248,0
1249,6
1250,5
1251,3
1252,0
1253,1
1254,1
1255,3
1256,0
1257,7
1258,3
1259,0
1260,3
1261,6
1262,0
1263,7
1264,7
1265,6
1266,6
1267,7
1268,0
1269,0
1270,6
1271,7
1272,7
1273,6
1274,6
1275,6
1276,2
1277,6
1278,0
1279,6
1280,3
1281,3
1282,5
1283,1
1284,0
1285,0
1286,5
1287,5
1288,3
1289,6
1290,0
1291,6
1292,3
1293,2
1294,3
1295,0
1296,5
1297,3
1298,0
1299,3
1300,0
1301,0
1302,1
1303,7
1304,1
1305,0
1306,7
1307,0
1308,3
1309,0
1310,6
1311,1
1312,3
1313,6
1314,6
1315,3
1316,0
1317,7
1318,7
1319,6
1320,6
1321,0
1322,0
1323,6
1324,0
1325,6
1326,6
1327,0
1328,6
1329,0
1330,6
1331,3
1332,7
1333,6
1334,3
1335,7
1336,3
1337,7
1338,2
1339,0
1340,6
1341,6
1342,0
1343,6
1344,0
1345,0
1346,7
1347,3
1348,3
1349,3
1350,7
1351,1
1352,2
1353,6
1354,6
1355,3
1356,7
1357,0
1358,3
1359,6
1360,0
1361,3
1362,3
1363,6
1364,0
1365,3
1366,6
1367,7
1368,7
1369,0
1370,3
1371,0
1372,2
1373,0
1374,6
1375,1
1376,3
1377,0
1378,0
1379,0
1380,6
1381,6
1382,5
1383,6
1384,7
1385,5
1386,6
1387,7
1388,0
1389,3
1390,5
1391,7
1392,1
1393,0
1394,5
1395,1
1396,0
1397,6
1398,5
1399,7
1400,3
1401,2
1402,0
1403,6
1404,0
1405,0
1406,0
1407,0
1408,0
1409,6
1410,3
1411,7
1412,0
1413,0
1414,6
1415,6
1416,2
1417,2
1418,7
1419,0
1420,6
1421,6
1422,6
1423,0
1424,0
1425,5
1426,5
1427,3
1428,6
1429,6
1430,2
1431,6
1432,3
1433,3
1434,6
1435,6
1436,0
1437,1
1438,0
1439,6
1440,3
1441,6
1442,2
1443,6
1444,0
1445,0
1446,2
1447,0
1448,2
1449,0
1450,6
1451,5
1452,0
1453,3
1454,1
1455,7
1456,7
1457,7
1458,7
1459,0
1460,6
1461,2
1462,6
1463,0
1464,3
1465,5
1466,3
1467,6
1468,6
1469,0
1470,6
1471,0
1472,2
1473,6
1474,5
1475,0
1476,0
1477,3
1478,3
1479,0
1480,0
1481,5
1482,0
1483,0
1484,6
1485,6
1486,6
1487,5
1488,0
1489,3
1490,0
1491,7
1492,6
1493,6
1494,0
1495,5
1496,2
1497,6
1498,0
1499,6
1500,3
1501,5
1502,6
1503,6
1504,6
1505,6
1506,6
1507,3
1508,0
1509,3
1510,6
1511,5
1512,2
1513,7
1514,6
1515,6
1516,0
1517,6
1518,6
1519,0
1520,6
1521,0
1522,0
1523,7
1524,7
1525,5
1526,5
1527,0
1528,0
1529,6
1530,6
1531,0
1532,3
1533,6
1534,0
1535,6
1536,6
1537,3
1538,6
1539,6
1540,6
1541,0
1542,5
1543,6
1544,3
1545,5
1546,3
1547,6
1548,6
1549,6
1550,7
1551,6
1552,3
1553,0
1554,3
1555,6
1556,6
1557,0
1558,0
1559,5
1560,6
1561,6
1562,3
1563,2
1564,7
1565,0
1566,5
1567,3
1568,7
1569,0
1570,0
1571,2
1572,3
1573,6
1574,5
1575,3
1576,6
1577,6
1578,3
1579,0
1580,3
1581,0
1582,1
1583,5
1584,7
1585,0
1586,6
1587,0
1588,6
1589,6
1590,6
1591,0
1592,6
1593,0
1594,5
1595,0
1596,0
1597,3
1598,6
1599,3
1600,0
1601,6
1602,7
1603,7
1604,0
1605,5
1606,6
1607,0
1608,7
1609,6
1610,0
1611,6
1612,6
1613,5
1614,1
1615,0
1616,0
1617,3
1618,0
1619,6
1620,6
1621,3
1622,6
1623,0
1624,3
1625,6
1626,0
1627,5
1628,5
1629,3
1630,3
1631,6
1632,5
1633,7
1634,3
1635,6
1636,2
1637,6
1638,6
1639,0
1640,6
1641,7
1642,6
1643,7
1644,3
1645,0
1646,0
1647,7
1648,6
1649,3
1650,7
1651,0
1652,6
1653,5
1654,6
1655,3
1656,6
1657,7
1658,5
1659,7
1660,3
1661,0
1662,0
1663,0
1664,6
1665,7
1666,5
1667,3
1668,0
1669,7
1670,5
1671,0
1672,6
1673,6
1674,6
1675,3
1676,6
1677,7
1678,3
1679,3
1680,6
1681,0
1682,3
1683,5
1684,6
1685,5
1686,2
1687,6
1688,5
1689,7
1690,3
1691,7
1692,7
1693,7
1694,0
1695,6
1696,7
1697,6
1698,7
1699,3
1700,2
1701,0
1702,6
1703,6
1704,7
1705,6
1706,1
1707,6
1708,5
1709,7
1710,5
1711,6
1712,3
1713,7
1714,3
1715,5
1716,0
1717,1
1718,6
1719,0
1720,7
1721,3
1722,3
1723,0
1724,7
1725,6
1726,6
1727,6
1728,7
1729,0
1730,7
1731,5
1732,0
1733,6
1734,0
1735,3
1736,0
1737,2
1738,7
1739,7
1740,7
1741,5
1742,5
1743,6
1744,7
1745,6
1746,3
1747,7
1748,3
1749,5
1750,0
1751,3
1752,5
1753,7
1754,1
1755,4
1756,6
1757,0
1758,6
1759,6
1760,2
1761,7
1762,7
1763,0
1764,0
1765,0
1766,0
1767,6
1768,2
1769,0
1770,6
1771,1
1772,2
1773,5
1774,6
1775,1
1776,0
1777,0
1778,7
1779,3
1780,5
1781,0
1782,7
1783,3
1784,6
1785,2
1786,6
1787,3
1788,6
1789,0
1790,0
1791,3
1792,1
1793,6
1794,6
1795,6
1796,0
1797,6
1798,3
1799,6
1800,0
1801,7
1802,6
1803,5
1804,6
1805,6
1806,0
1807,5
1808,7
1809,6
1810,6
1811,6
1812,5
1813,2
1814,0
1815,0
1816,7
1817,7
1818,6
1819,5
1820,6
1821,6
1822,6
1823,4
1824,0
1825,0
1826,6
1827,0
1828,0
1829,5
1830,0
1831,6
1832,6
1833,5
1834,0
1835,6
1836,2
1837,5
1838,0
1839,3
1840,0
1841,6
1842,6
1843,6
1844,6
1845,0
1846,7
1847,0
1848,0
1849,1
1850,6
1851,3
1852,6
1853,2
1854,6
1855,3
1856,7
1857,6
1858,3
1859,6
1860,3
1861,5
1862,0
1863,6
1864,0
1865,3
1866,6
1867,5
1868,3
1869,6
1870,6
1871,0
1872,7
1873,5
1874,6
1875,0
1876,1
1877,3
1878,5
1879,3
1880,6
1881,3
1882,3
1883,5
1884,0
1885,6
1886,7
1887,3
1888,0
1889,0
1890,0
1891,6
1892,0
1893,1
1894,3
1895,3
1896,0
1897,0
1898,6
1899,6
1900,0
1901,5
1902,0
1903,2
1904,6
1905,3
1906,6
1907,3
1908,7
1909,6
1910,3
1911,3
1912,6
1913,5
1914,5
1915,0
1916,6
1917,5
1918,6
1919,6
1920,0
1921,3
1922,0
1923,6
1924,3
1925,0
1926,0
1927,3
1928,3
1929,1
1930,6
1931,0
1932,0
1933,5
1934,6
1935,0
1936,0
1937,0
1938,6
1939,6
1940,0
1941,3
1942,0
1943,3
1944,0
1945,6
1946,6
1947,3
1948,5
1949,3
1950,5
1951,6
1952,0
1953,1
1954,0
1955,6
1956,6
1957,3
1958,6
1959,5
1960,7
1961,7
1962,6
1963,6
1964,2
1965,6
1966,3
1967,6
1968,6
1969,5
1970,3
1971,3
1972,5
1973,6
1974,7
1975,6
1976,6
1977,2
1978,7
1979,6
1980,0
1981,1
1982,0
1983,0
1984,2
1985,2
1986,0
1987,6
1988,0
1989,5
1990,7
1991,6
1992,6
1993,6
1994,3
1995,1
1996,5
1997,0
1998,0
1999,6
2000,6
2001,0
2002,0
2003,7
2004,2
2005,7
2006,1
2007,6
2008,5
2009,3
2010,0
2011,0
2012,3
2013,6
2014,6
2015,6
2016,3
2017,5
2018,7
2019,3
2020,6
2021,0
2022,3
2023,6
2024,6
2025,1
2026,3
2027,6
2028,6
2029,6
2030,0
2031,3
2032,6
2033,0
2034,0
2035,7
2036,6
2037,6
2038,6
2039,3
2040,3
2041,6
2042,3
2043,3
2044,3
2045,6
2046,5
2047,7
2048,6
2049,6
2050,0
2051,7
2052,5
2053,1
2054,0
2055,0
2056,3
2057,6
2058,1
2059,3
2060,0
2061,6
2062,6
2063,3
2064,6
2065,6
2066,2
2067,0
2068,0
2069,3
2070,0
2071,7
2072,6
2073,0
2074,6
2075,0
2076,2
2077,6
2078,0
2079,7
2080,0
2081,0
2082,5
2083,6
2084,6
2085,3
2086,6
2087,5
2088,7
2089,6
2090,5
2091,3
2092,3
2093,6
2094,0
2095,0
2096,2
2097,6
2098,0
2099,7
2100,6
2101,2
2102,0
2103,0
2104,7
2105,0
2106,3
2107,0
2108,6
2109,6
2110,6
2111,0
2112,0
2113,7
2114,0
2115,1
2116,7
2117,5
2118,6
2119,6
2120,5
2121,0
2122,6
2123,6
2124,2
2125,7
2126,6
2127,3
2128,2
2129,6
2130,5
2131,3
2132,0
2133,3
2134,6
2135,3
2136,6
2137,0
2138,0
2139,6
2140,3
2141,0
2142,1
2143,6
2144,6
2145,6
2146,6
2147,5
2148,5
2149,1
2150,3
2151,7
2152,3
2153,2
2154,0
2155,2
2156,5
2157,6
2158,6
2159,3
2160,7
2161,1
2162,4
2163,4
2164,7
2165,0
2166,5
2167,6
2168,3
2169,7
2170,3
2171,0
2172,6
2173,6
2174,6
2175,0
2176,0
2177,3
2178,3
2179,6
2180,6
2181,3
2182,7
2183,3
2184,3
2185,0
2186,3
2187,6
2188,3
2189,2
2190,6
2191,6
2192,5
2193,5
2194,0
2195,5
2196,3
2197,5
2198,0
2199,7
2200,0
2201,0
2202,6
2203,1
2204,0
2205,3
2206,7
2207,6
2208,0
2209,0
2210,0
2211,1
2212,0
2213,1
2214,0
2215,0
2216,6
2217,0
2218,6
2219,6
2220,5
2221,7
2222,3
2223,0
2224,5
2225,0
2226,1
2227,1
2228,1
