DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtdDistance,Norm Distance,Airports,IsHolidays,PAX
0.16712328767123288,LAX,Los Angeles,0.3763104949032011,0.07722087888839085,LAS,Las Vegas,0.4750149960172241,0.1406011301446371,0.3934685656735322,0.5607200344232458,0.03981853831652571,2,0,5
0.2978142076502732,ATL,Atlanta,0.3621887489465846,0.7387003640355521,MIA,Miami,0.0,0.8192441545511606,0.22658610271942442,0.16872677731049252,0.05709923017020785,2,0,0
0.3251366120218579,ATL,Atlanta,0.3621887489465846,0.7387003640355521,SFO,San Francisco,0.5460776929914688,0.0,0.3027494985912864,0.28785903476668584,0.731749120779082,2,0,5
0.1643835616438356,DFW,Dallas-Fort Worth,0.3280227191392586,0.4932263192930744,SFO,San Francisco,0.5460776929914688,0.0,0.22288673777699247,0.1946426915456746,0.4799714223095275,2,0,0
0.12568306010928962,ATL,Atlanta,0.3621887489465846,0.7387003640355521,DTW,Detroit,0.7581909654479757,0.7596208255651367,0.3022808007708283,0.40420499936417215,0.0,2,0,0
0.34153005464480873,LAS,Las Vegas,0.4750149960172241,0.1406011301446371,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307453,0.48789579001379013,0.5230646905573055,0.33498312216772885,2,0,3
0.8169398907103825,EWR,Newark,0.6880043406485578,0.938417286701338,LAX,Los Angeles,0.3763104949032011,0.0772208788883908,0.5808372895996218,0.5778210361112043,0.856558940822808,2,0,0
0.16986301369863013,ORD,Chicago,0.7473928633272919,0.6710189398000862,IAH,Houston,0.19353672812070727,0.5262526896201164,0.1986985823848057,0.1762760742009532,0.12012569932025532,2,0,2
0.7240437158469946,LAX,Los Angeles,0.3763104949032011,0.07722087888839085,DEN,Denver,0.6496383639449109,0.3445943473145694,0.6083057593657459,0.5583184640425973,0.25004592808697357,2,0,6
0.4426229508196721,LAX,Los Angeles,0.3763104949032011,0.07722087888839085,BOS,Boston,0.7652054073398522,1.0,0.5013041601786816,0.5210909489136959,0.9188063882336601,2,0,6
0.40437158469945356,ATL,Atlanta,0.3621887489465846,0.7387003640355521,PHL,Philadelphia,0.6501134340764001,0.9175397687680065,0.36383254208090443,0.29302675028917013,0.15689853679516363,2,1,0
0.9123287671232877,SFO,San Francisco,0.5460776929914688,0.0,EWR,Newark,0.6880043406485578,0.9384172867013381,0.425572995936859,0.536530094392961,0.9371818152717913,2,2,6
0.5109289617486339,MCO,Orlando,0.12172951756461897,0.7994185016586042,ATL,Atlanta,0.3621887489465846,0.7387003640355522,0.5157531290453444,0.4979157141969409,0.035559535428162814,2,1,0
0.9863387978142076,ORD,Chicago,0.7473928633272919,0.6710189398000862,SEA,Seattle,1.0,0.001276686252528303,0.4607719877642828,0.6061598245069588,0.6608401964752162,2,2,5
0.3360655737704918,BOS,Boston,0.7652054073398522,0.9999999999999998,SFO,San Francisco,0.5460776929914688,0.0,0.2557186016404933,0.19785567815927918,1.0,2,0,6
0.01639344262295082,ATL,Atlanta,0.3621887489465846,0.7387003640355521,ORD,Chicago,0.7473928633272919,0.6710189398000863,0.46827794562187025,0.6588821120703088,0.042167888429941125,2,2,6
0.9863387978142076,PHX,Phoenix,0.3528406081525695,0.2017396322361809,ORD,Chicago,0.7473928633272919,0.6710189398000863,0.517911091930113,0.48827017757868363,0.45430385381960314,2,2,2
0.8497267759562842,LAS,Las Vegas,0.4750149960172241,0.1406011301446371,SFO,San Francisco,0.5460776929914688,0.0,0.5931077985456938,0.6777679025770209,0.11724731846159489,2,0,5
0.17759562841530055,IAH,Houston,0.19353672812070727,0.5262526896201163,LAX,Los Angeles,0.3763104949032011,0.0772208788883908,0.4446539309010698,0.6866726998859796,0.4342047460325029,2,0,0
0.5765027322404371,JFK,New York,0.6855685441510915,0.9460042871958706,MCO,Orlando,0.12172951756461903,0.7994185016586043,0.6829952524828365,0.6852235452102547,0.13080346078198452,2,1,0
0.4890710382513661,EWR,Newark,0.6880043406485578,0.938417286701338,ORD,Chicago,0.7473928633272919,0.6710189398000863,0.5249028916711695,0.4681318404756695,0.24699470637973345,2,0,3
0.09836065573770492,LGA,New York,0.6919176200316315,0.9441805859593364,ORD,Chicago,0.7473928633272919,0.6710189398000863,0.2783772119124357,0.2108825082378874,0.2529239438050365,1,0,3
0.7950819672131147,ORD,Chicago,0.7473928633272919,0.6710189398000862,DTW,Detroit,0.7581909654479757,0.7596208255651367,0.3789128944636667,0.5912845012400804,0.06298971109425822,2,0,3
0.12295081967213115,DFW,Dallas-Fort Worth,0.3280227191392586,0.4932263192930744,SFO,San Francisco,0.5460776929914688,0.0,0.2956409149766003,0.34166634935622897,0.4799714223095275,2,0,6
0.34972677595628415,DFW,Dallas-Fort Worth,0.3280227191392586,0.4932263192930744,ATL,Atlanta,0.3621887489465846,0.7387003640355522,0.25400492523358487,0.2818406282308197,0.22441579245668425,2,0,3
0.3907103825136612,ATL,Atlanta,0.3621887489465846,0.7387003640355521,LAX,Los Angeles,0.3763104949032011,0.0772208788883908,0.49731235532066875,0.5541933643618855,0.652516713994579,2,1,3
0.9016393442622951,SFO,San Francisco,0.5460776929914688,0.0,ORD,Chicago,0.7473928633272919,0.6710189398000863,0.3974967630563618,0.39971772511893366,0.6622199177864784,2,2,3
0.01639344262295082,LAS,Las Vegas,0.4750149960172241,0.1406011301446371,SFO,San Francisco,0.5460776929914688,0.0,0.7378144708808595,0.6729155853897043,0.11724731846159489,2,2,6
0.7377049180327869,LAX,Los Angeles,0.3763104949032011,0.07722087888839085,ATL,Atlanta,0.3621887489465846,0.7387003640355522,0.526542943464008,0.580360037582491,0.652516713994579,2,0,6
0.9315068493150684,ATL,Atlanta,0.3621887489465846,0.7387003640355521,MCO,Orlando,0.12172951756461903,0.7994185016586043,0.5492845523082422,0.6087044211084456,0.035559535428162814,2,0,3
0.0958904109589041,ATL,Atlanta,0.3621887489465846,0.7387003640355521,SFO,San Francisco,0.5460776929914688,0.0,0.2611135088482712,0.24366357616137405,0.731749120779082,2,0,6
0.03551912568306011,BOS,Boston,0.7652054073398522,0.9999999999999998,LGA,New York,0.6919176200316315,0.9441805859593366,0.0769673428284453,0.05650447633075928,0.03004422744973384,1,0,3
0.3770491803278688,LGA,New York,0.6919176200316315,0.9441805859593364,DTW,Detroit,0.7581909654479757,0.7596208255651367,0.4495130509856703,0.49897194071987483,0.16180645703289906,1,0,3
0.15027322404371585,EWR,Newark,0.6880043406485578,0.938417286701338,MCO,Orlando,0.12172951756461903,0.7994185016586043,0.5193184590254974,0.5345736134935337,0.12328884004383248,2,0,6
0.3825136612021858,LGA,New York,0.6919176200316315,0.9441805859593364,MIA,Miami,0.0,0.8192441545511606,0.5592443809988076,0.5562759850425696,0.115813905393825,1,0,6
0.7431693989071039,LAX,Los Angeles,0.3763104949032011,0.07722087888839085,BOS,Boston,0.7652054073398522,1.0,0.694491985772455,0.6893031082425847,0.9188063882336601,2,0,6
0.8688524590163934,DEN,Denver,0.6496383639449109,0.3445943473145693,SFO,San Francisco,0.5460776929914688,0.0,0.46581170232277236,0.4899834958790721,0.32681429903939496,2,0,3
0.7404371584699454,ATL,Atlanta,0.3621887489465846,0.7387003640355521,LAX,Los Angeles,0.3763104949032011,0.0772208788883908,0.5974104445413854,0.6500175436440727,0.652516713994579,2,0,6
0.7589041095890411,LAS,Las Vegas,0.4750149960172241,0.1406011301446371,SFO,San Francisco,0.5460776929914688,0.0,0.6002219618983173,0.5177949533538448,0.11724731846159489,2,0,0
0.1885245901639344,JFK,New York,0.6855685441510915,0.9460042871958706,MIA,Miami,0.0,0.8192441545511606,0.6087687705560791,0.6347494527290733,0.11731049597734036,2,0,6
0.8497267759562842,ORD,Chicago,0.7473928633272919,0.6710189398000862,SEA,Seattle,1.0,0.001276686252528303,0.43375053949146963,0.47770274104290633,0.6608401964752162,2,0,0
0.7759562841530054,DEN,Denver,0.6496383639449109,0.3445943473145693,SFO,San Francisco,0.5460776929914688,0.0,0.4064920609674692,0.4593979064248934,0.32681429903939496,2,0,3
0.11506849315068493,DEN,Denver,0.6496383639449109,0.3445943473145693,ATL,Atlanta,0.3621887489465846,0.7387003640355522,0.34570565386335045,0.38441904890535283,0.37689184291756195,2,0,0
0.6202185792349727,SFO,San Francisco,0.5460776929914688,0.0,EWR,Newark,0.6880043406485578,0.9384172867013381,0.7511799184182154,0.6988050201676193,0.9371818152717913,2,0,0
0.1366120218579235,LAS,Las Vegas,0.4750149960172241,0.1406011301446371,ORD,Chicago,0.7473928633272919,0.6710189398000863,0.46670851807072383,0.44817669050715225,0.5174406640701571,2,0,0
0.810958904109589,DEN,Denver,0.6496383639449109,0.3445943473145693,ORD,Chicago,0.7473928633272919,0.6710189398000863,0.3845489857581089,0.34712979382461717,0.3076993190643796,2,0,6
0.7021857923497268,DEN,Denver,0.6496383639449109,0.3445943473145693,MSP,Minneapolis,0.881461320896298,0.5675158208024077,0.3547009517760116,0.3315380772334884,0.20152843517238797,2,0,6
0.09863013698630137,DEN,Denver,0.6496383639449109,0.3445943473145693,SEA,Seattle,1.0,0.001276686252528303,0.4567688102416173,0.6062363839129504,0.32957192567605037,2,0,5
0.5,SFO,San Francisco,0.5460776929914688,0.0,LAX,Los Angeles,0.3763104949032011,0.0772208788883908,0.6081139404430007,0.5797941430635473,0.05954594265924501,2,1,7
0.4426229508196721,ATL,Atlanta,0.3621887489465846,0.7387003640355521,MCO,Orlando,0.12172951756461903,0.7994185016586043,0.5748366645327145,0.5488251660620879,0.035559535428162814,2,0,3
0.8087431693989071,MIA,Miami,0.0,0.8192441545511605,JFK,New York,0.6855685441510915,0.9460042871958707,0.5290461804066104,0.5939390834291021,0.11731049597734036,2,0,0
0.7534246575342466,DFW,Dallas-Fort Worth,0.3280227191392586,0.4932263192930744,SFO,San Francisco,0.5460776929914688,0.0,0.569478963584928,0.5220702653817618,0.4799714223095275,2,0,3
0.23224043715846995,DTW,Detroit,0.7581909654479757,0.7596208255651365,ORD,Chicago,0.7473928633272919,0.6710189398000863,0.17479499352641314,0.12656528378280496,0.06298971109425822,2,0,5
0.1885245901639344,JFK,New York,0.6855685441510915,0.9460042871958706,MCO,Orlando,0.12172951756461903,0.7994185016586043,0.5724767248313725,0.5491072662257821,0.13080346078198452,2,0,6
0.30327868852459017,LAX,Los Angeles,0.3763104949032011,0.07722087888839085,SEA,Seattle,1.0,0.001276686252528303,0.4196256915311518,0.4806469620012596,0.1288888574436527,2,0,6
0.09016393442622951,LAX,Los Angeles,0.3763104949032011,0.07722087888839085,ATL,Atlanta,0.3621887489465846,0.7387003640355522,0.6006330024455774,0.6573852424125469,0.652516713994579,2,0,3
0.7950819672131147,DEN,Denver,0.6496383639449109,0.3445943473145693,SEA,Seattle,1.0,0.001276686252528303,0.42635180960453417,0.42814971807522945,0.32957192567605037,2,0,0
0.10410958904109589,PHX,Phoenix,0.3528406081525695,0.2017396322361809,DEN,Denver,0.6496383639449109,0.3445943473145694,0.33592288879350185,0.30790062325280076,0.12408725746612234,2,0,6
0.366120218579235,SFO,San Francisco,0.5460776929914688,0.0,ATL,Atlanta,0.3621887489465846,0.7387003640355522,0.40168937666016696,0.5094298358889473,0.731749120779082,2,0,0
0.674863387978142,DTW,Detroit,0.7581909654479757,0.7596208255651365,ATL,Atlanta,0.3621887489465846,0.7387003640355522,0.42249160271285713,0.42034533176622096,0.0,2,1,2
0.15342465753424658,ORD,Chicago,0.7473928633272919,0.6710189398000862,IAH,Houston,0.19353672812070727,0.5262526896201164,0.1787789250026392,0.13648307154006734,0.12012569932025532,2,0,3
0.8,DEN,Denver,0.6496383639449109,0.3445943473145693,LAS,Las Vegas,0.4750149960172241,0.1406011301446371,0.5273729291869269,0.43561683321224226,0.18320869017392188,2,0,0
0.7123287671232876,BOS,Boston,0.7652054073398522,0.9999999999999998,SFO,San Francisco,0.5460776929914688,0.0,0.5413166893526825,0.46124439025084524,1.0,2,0,0
0.49453551912568305,BOS,Boston,0.7652054073398522,0.9999999999999998,LAX,Los Angeles,0.3763104949032011,0.0772208788883908,0.6102239485931986,0.6168991017130045,0.9188063882336601,2,0,6
0.7671232876712328,ATL,Atlanta,0.3621887489465846,0.7387003640355521,PHL,Philadelphia,0.6501134340764001,0.9175397687680065,0.38483671414481635,0.41013142994686896,0.15689853679516363,2,0,3
0.8876712328767123,ATL,Atlanta,0.3621887489465846,0.7387003640355521,DEN,Denver,0.6496383639449109,0.3445943473145694,0.4574881312032067,0.4872535533007926,0.37689184291756195,2,0,5
0.09016393442622951,LGA,New York,0.6919176200316315,0.9441805859593364,DTW,Detroit,0.7581909654479757,0.7596208255651367,0.15596186291058434,0.17722097827300548,0.16180645703289906,1,0,6
0.04918032786885246,ORD,Chicago,0.7473928633272919,0.6710189398000862,BOS,Boston,0.7652054073398522,1.0,0.34844753611471463,0.3829393437698353,0.31035630343885817,2,0,3
