DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtdDistance,Norm Distance,Airports,IsHolidays,PAX
0.9726775956284153,DTW,Detroit,0.7581909654479757,0.7596208255651367,ATL,Atlanta,0.3621887489465847,0.7387003640355521,0.4875336144246656,0.42855823333608767,0.0,2,2,0
0.45081967213114754,PHL,Philadelphia,0.6501134340764001,0.9175397687680065,MCO,Orlando,0.12172951756461914,0.7994185016586042,0.659411800973085,0.6601692776103129,0.10140930783327907,2,0,0
0.5382513661202186,PHL,Philadelphia,0.6501134340764001,0.9175397687680065,MCO,Orlando,0.12172951756461914,0.7994185016586042,0.6141264715090446,0.5357045299882057,0.10140930783327907,2,1,0
0.09836065573770492,SFO,San Francisco,0.5460776929914688,0.0,BOS,Boston,0.7652054073398522,0.9999999999999998,0.3215364695731059,0.27028231156987415,1.0000000000000002,2,0,0
0.9863387978142076,ATL,Atlanta,0.3621887489465847,0.7387003640355521,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,0.3410717125145293,0.27927232751043296,0.22441579245668425,2,2,0
0.31693989071038253,ATL,Atlanta,0.3621887489465847,0.7387003640355521,LGA,New York,0.6919176200316315,0.9441805859593364,0.28928060332151795,0.2648107952790494,0.18457135281905568,1,0,7
0.7595628415300546,LGA,New York,0.6919176200316315,0.9441805859593364,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,0.7879348991329961,0.766288054040966,0.43493503801314476,1,0,7
0.860655737704918,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,JFK,New York,0.6855685441510915,0.9460042871958705,0.6034110696082926,0.6382186439629979,0.799972278567049,2,0,0
0.07123287671232877,ORD,Chicago,0.7473928633272919,0.6710189398000861,DTW,Detroit,0.7581909654479757,0.7596208255651367,0.27147173068687347,0.2904252604086508,0.06298971109425822,2,0,2
0.8934426229508197,EWR,Newark,0.6880043406485579,0.9384172867013378,BOS,Boston,0.7652054073398522,0.9999999999999998,0.31798217776576265,0.3149878609439162,0.035966027974703205,2,0,4
0.912568306010929,MIA,Miami,0.0,0.8192441545511604,JFK,New York,0.6855685441510915,0.9460042871958705,0.6020716443687564,0.8938056190772143,0.11731049597734038,2,2,2
0.9808743169398907,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,ORD,Chicago,0.7473928633272919,0.6710189398000861,0.330168321105447,0.304598736048429,0.1543658478507986,2,2,2
0.10684931506849316,DEN,Denver,0.649638363944911,0.3445943473145694,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,0.3868919168862959,0.3067417432002808,0.18320869017392188,2,0,0
0.4672131147540984,ORD,Chicago,0.7473928633272919,0.6710189398000861,PHX,Phoenix,0.3528406081525697,0.20173963223618063,0.47377094204829306,0.49702663107919864,0.4543038538196032,2,0,0
0.06575342465753424,MIA,Miami,0.0,0.8192441545511604,JFK,New York,0.6855685441510915,0.9460042871958705,0.4625233779343333,0.7110225140990022,0.11731049597734038,2,0,2
0.3633879781420765,ORD,Chicago,0.7473928633272919,0.6710189398000861,LGA,New York,0.6919176200316315,0.9441805859593364,0.7084685969507268,0.8748012511885437,0.2529239438050365,1,0,3
0.0136986301369863,MIA,Miami,0.0,0.8192441545511604,LGA,New York,0.6919176200316315,0.9441805859593364,0.775885745677645,0.6887333758372481,0.11581390539382495,1,2,0
0.6147540983606558,LGA,New York,0.6919176200316315,0.9441805859593364,BOS,Boston,0.7652054073398522,0.9999999999999998,0.19033232628431648,0.26095558135903585,0.03004422744973377,1,1,2
0.16393442622950818,SFO,San Francisco,0.5460776929914688,0.0,SEA,Seattle,1.0000000000000002,0.0012766862525279699,0.4282988437866696,0.5355197755753013,0.07707507398574048,2,0,3
0.08493150684931507,ATL,Atlanta,0.3621887489465847,0.7387003640355521,SFO,San Francisco,0.5460776929914688,0.0,0.1907307194318356,0.16652250257614623,0.7317491207790822,2,0,0
0.1885245901639344,MSP,Minneapolis,0.881461320896298,0.5675158208024076,ORD,Chicago,0.7473928633272919,0.6710189398000861,0.3531865918576662,0.37877775162489424,0.07829088144676256,2,0,3
0.3907103825136612,ORD,Chicago,0.7473928633272919,0.6710189398000861,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,0.4772550712135991,0.48299232210617693,0.5824830927442406,2,1,7
0.6721311475409836,EWR,Newark,0.6880043406485579,0.9384172867013378,MCO,Orlando,0.12172951756461914,0.7994185016586042,0.6236512732009042,0.6160365857501452,0.12328884004383246,2,1,2
0.29508196721311475,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,ATL,Atlanta,0.3621887489465847,0.7387003640355521,0.2611135088482712,0.23893283276115293,0.22441579245668425,2,0,3
0.7404371584699454,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,0.8326820562483085,0.7954446372938461,0.03981853831652568,2,0,3
0.40437158469945356,ATL,Atlanta,0.3621887489465847,0.7387003640355521,ORD,Chicago,0.7473928633272919,0.6710189398000861,0.4720309245480744,0.6008631899632214,0.04216788842994114,2,1,2
0.02185792349726776,DEN,Denver,0.649638363944911,0.3445943473145694,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,0.4473797787508803,0.5873478793729292,0.18320869017392188,2,0,0
0.15846994535519127,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,DEN,Denver,0.649638363944911,0.3445943473145694,0.3379369874843987,0.3419944113137746,0.12673006614862142,2,0,3
0.1284153005464481,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,SEA,Seattle,1.0000000000000002,0.0012766862525279699,0.3845489857581089,0.3387295836403109,0.1288888574436527,2,0,3
0.08743169398907104,MSP,Minneapolis,0.881461320896298,0.5675158208024076,ORD,Chicago,0.7473928633272919,0.6710189398000861,0.3733275787661171,0.4022283367848716,0.07829088144676256,2,0,3
0.5683060109289617,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,0.7256640640357804,0.7359661991242124,0.3999396489942337,2,0,3
1.0,PHL,Philadelphia,0.6501134340764001,0.9175397687680065,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,0.2524816573159301,0.189805232004107,0.40774390895382934,2,2,4
0.9480874316939891,JFK,New York,0.6855685441510915,0.9460042871958705,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,0.6171773845517777,0.8019045586480252,0.799972278567049,2,0,2
0.7185792349726776,EWR,Newark,0.6880043406485579,0.9384172867013378,MCO,Orlando,0.12172951756461914,0.7994185016586042,0.43621678278538845,0.4496630064371222,0.12328884004383246,2,0,0
0.9644808743169399,DEN,Denver,0.649638363944911,0.3445943473145694,ATL,Atlanta,0.3621887489465847,0.7387003640355521,0.3445547403258431,0.339102530830368,0.37689184291756195,2,2,0
0.3879781420765027,EWR,Newark,0.6880043406485579,0.9384172867013378,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,0.39490720759671116,0.39960454822726443,0.8565589408228081,2,0,3
0.02459016393442623,ORD,Chicago,0.7473928633272919,0.6710189398000861,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,0.4182132067335662,0.4037269645089504,0.1543658478507986,2,0,7
0.5519125683060109,ORD,Chicago,0.7473928633272919,0.6710189398000861,EWR,Newark,0.6880043406485579,0.9384172867013378,0.6224181515539446,0.6011095694306038,0.24699470637973342,2,1,7
0.6958904109589041,LGA,New York,0.6919176200316315,0.9441805859593364,ORD,Chicago,0.7473928633272919,0.6710189398000861,0.5047235409797234,0.44930166383113224,0.2529239438050365,1,0,7
0.6712328767123288,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,0.46611998273710165,0.3755352778629163,0.33498312216772885,2,1,0
0.25136612021857924,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,SFO,San Francisco,0.5460776929914688,0.0,0.4182132067335662,0.4077077735425124,0.47997142230952744,2,0,0
0.6775956284153005,SFO,San Francisco,0.5460776929914688,0.0,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,0.6236512732009042,0.6003900868532465,0.05954594265924501,2,1,7
0.4207650273224044,EWR,Newark,0.6880043406485579,0.9384172867013378,BOS,Boston,0.7652054073398522,0.9999999999999998,0.2936098910869117,0.23853762346539445,0.035966027974703205,2,0,2
0.9041095890410958,JFK,New York,0.6855685441510915,0.9460042871958705,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,0.568407423393299,0.5614405242412486,0.799972278567049,2,2,5
0.12021857923497267,MSP,Minneapolis,0.881461320896298,0.5675158208024076,DEN,Denver,0.649638363944911,0.3445943473145694,0.5217954251195888,0.6529981785655281,0.201528435172388,2,0,0
0.16164383561643836,ORD,Chicago,0.7473928633272919,0.6710189398000861,SFO,San Francisco,0.5460776929914688,0.0,0.3484475361147146,0.4695954364380026,0.6622199177864785,2,0,3
0.8767123287671232,ORD,Chicago,0.7473928633272919,0.6710189398000861,DTW,Detroit,0.7581909654479757,0.7596208255651367,0.2947322990258002,0.2829637757354462,0.06298971109425822,2,0,3
0.7786885245901639,JFK,New York,0.6855685441510915,0.9460042871958705,MCO,Orlando,0.12172951756461914,0.7994185016586042,0.6552021788013038,0.5924451305930236,0.13080346078198446,2,0,0
0.12602739726027398,MSP,Minneapolis,0.881461320896298,0.5675158208024076,ORD,Chicago,0.7473928633272919,0.6710189398000861,0.3704502949223487,0.4270322671307514,0.07829088144676256,2,0,3
0.8661202185792349,SFO,San Francisco,0.5460776929914688,0.0,SEA,Seattle,1.0000000000000002,0.0012766862525279699,0.3244137534173922,0.28513532310095735,0.07707507398574048,2,0,3
0.736986301369863,DTW,Detroit,0.7581909654479757,0.7596208255651367,LGA,New York,0.6919176200316315,0.9441805859593364,0.2479118535634837,0.25924935155160056,0.16180645703289903,1,0,3
0.4371584699453552,DTW,Detroit,0.7581909654479757,0.7596208255651367,LGA,New York,0.6919176200316315,0.9441805859593364,0.3765077345941762,0.353733877467751,0.16180645703289903,1,0,0
0.9561643835616438,SFO,San Francisco,0.5460776929914688,0.0,EWR,Newark,0.6880043406485579,0.9384172867013378,0.4831875073551717,0.5323168288501967,0.9371818152717916,2,0,3
0.7150684931506849,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,ORD,Chicago,0.7473928633272919,0.6710189398000861,0.5724767248313725,0.46354042105244386,0.5174406640701572,2,0,3
0.9178082191780822,ORD,Chicago,0.7473928633272919,0.6710189398000861,DEN,Denver,0.649638363944911,0.3445943473145694,0.33321485694023867,0.3423288740061804,0.3076993190643796,2,2,3
0.9643835616438357,SFO,San Francisco,0.5460776929914688,0.0,SEA,Seattle,1.0000000000000002,0.0012766862525279699,0.4251186879575747,0.380659282138184,0.07707507398574048,2,2,0
0.1557377049180328,MSP,Minneapolis,0.881461320896298,0.5675158208024076,DEN,Denver,0.649638363944911,0.3445943473145694,0.49917088794389164,0.7227915043631932,0.201528435172388,2,0,5
0.9726775956284153,EWR,Newark,0.6880043406485579,0.9384172867013378,BOS,Boston,0.7652054073398522,0.9999999999999998,0.6678463530438806,0.7796055401054899,0.035966027974703205,2,2,5
0.20491803278688525,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,ATL,Atlanta,0.3621887489465847,0.7387003640355521,0.4720309245480744,0.5284640265266654,0.6525167139945791,2,0,3
0.8961748633879781,CLT,Charlotte,0.4350230308347669,0.8065405004832811,LGA,New York,0.6919176200316315,0.9441805859593364,0.41044454035461464,0.4123374053557801,0.11536043956528168,1,2,5
0.9180327868852459,ATL,Atlanta,0.3621887489465847,0.7387003640355521,ORD,Chicago,0.7473928633272919,0.6710189398000861,0.4648252050072764,0.6965424757170189,0.04216788842994114,2,2,5
0.3442622950819672,IAH,Houston,0.19353672812070744,0.5262526896201163,ORD,Chicago,0.7473928633272919,0.6710189398000861,0.41044454035461464,0.6188652905865892,0.12012569932025528,2,0,5
0.16712328767123288,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,0.39346856567353217,0.5607200344232458,0.03981853831652568,2,0,5
0.2978142076502732,ATL,Atlanta,0.3621887489465847,0.7387003640355521,MIA,Miami,0.0,0.8192441545511604,0.22658610271942445,0.16872677731049243,0.05709923017020781,2,0,0
0.3251366120218579,ATL,Atlanta,0.3621887489465847,0.7387003640355521,SFO,San Francisco,0.5460776929914688,0.0,0.3027494985912864,0.28785903476668573,0.7317491207790822,2,0,5
0.1643835616438356,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,SFO,San Francisco,0.5460776929914688,0.0,0.2228867377769925,0.1946426915456745,0.47997142230952744,2,0,0
0.12568306010928962,ATL,Atlanta,0.3621887489465847,0.7387003640355521,DTW,Detroit,0.7581909654479757,0.7596208255651367,0.3022808007708283,0.4042049993641721,0.0,2,0,0
0.34153005464480873,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,0.48789579001379013,0.5230646905573055,0.33498312216772885,2,0,3
0.8169398907103825,EWR,Newark,0.6880043406485579,0.9384172867013378,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,0.5808372895996217,0.5778210361112042,0.8565589408228081,2,0,0
0.16986301369863013,ORD,Chicago,0.7473928633272919,0.6710189398000861,IAH,Houston,0.19353672812070744,0.5262526896201163,0.19869858238480573,0.17627607420095318,0.12012569932025528,2,0,2
0.7240437158469946,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,DEN,Denver,0.649638363944911,0.3445943473145694,0.6083057593657459,0.5583184640425973,0.25004592808697357,2,0,6
0.4426229508196721,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,BOS,Boston,0.7652054073398522,0.9999999999999998,0.5013041601786816,0.5210909489136958,0.9188063882336603,2,0,6
0.40437158469945356,ATL,Atlanta,0.3621887489465847,0.7387003640355521,PHL,Philadelphia,0.6501134340764001,0.9175397687680065,0.36383254208090443,0.29302675028917,0.15689853679516363,2,1,0
0.9123287671232877,SFO,San Francisco,0.5460776929914688,0.0,EWR,Newark,0.6880043406485579,0.9384172867013378,0.42557299593685904,0.536530094392961,0.9371818152717916,2,2,6
0.5109289617486339,MCO,Orlando,0.12172951756461914,0.7994185016586042,ATL,Atlanta,0.3621887489465847,0.7387003640355521,0.5157531290453444,0.4979157141969409,0.03555953542816277,2,1,0
0.9863387978142076,ORD,Chicago,0.7473928633272919,0.6710189398000861,SEA,Seattle,1.0000000000000002,0.0012766862525279699,0.46077198776428285,0.6061598245069587,0.6608401964752163,2,2,5
0.3360655737704918,BOS,Boston,0.7652054073398522,0.9999999999999998,SFO,San Francisco,0.5460776929914688,0.0,0.2557186016404933,0.19785567815927915,1.0000000000000002,2,0,6
0.01639344262295082,ATL,Atlanta,0.3621887489465847,0.7387003640355521,ORD,Chicago,0.7473928633272919,0.6710189398000861,0.4682779456218703,0.6588821120703087,0.04216788842994114,2,2,6
0.9863387978142076,PHX,Phoenix,0.3528406081525697,0.20173963223618063,ORD,Chicago,0.7473928633272919,0.6710189398000861,0.517911091930113,0.4882701775786835,0.4543038538196032,2,2,2
0.8497267759562842,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,SFO,San Francisco,0.5460776929914688,0.0,0.5931077985456938,0.6777679025770208,0.1172473184615949,2,0,5
0.17759562841530055,IAH,Houston,0.19353672812070744,0.5262526896201163,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,0.44465393090106975,0.6866726998859795,0.4342047460325029,2,0,0
0.5765027322404371,JFK,New York,0.6855685441510915,0.9460042871958705,MCO,Orlando,0.12172951756461914,0.7994185016586042,0.6829952524828365,0.6852235452102546,0.13080346078198446,2,1,0
0.4890710382513661,EWR,Newark,0.6880043406485579,0.9384172867013378,ORD,Chicago,0.7473928633272919,0.6710189398000861,0.5249028916711695,0.46813184047566947,0.24699470637973342,2,0,3
0.09836065573770492,LGA,New York,0.6919176200316315,0.9441805859593364,ORD,Chicago,0.7473928633272919,0.6710189398000861,0.2783772119124357,0.21088250823788737,0.2529239438050365,1,0,3
0.7950819672131147,ORD,Chicago,0.7473928633272919,0.6710189398000861,DTW,Detroit,0.7581909654479757,0.7596208255651367,0.3789128944636667,0.5912845012400803,0.06298971109425822,2,0,3
0.12295081967213115,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,SFO,San Francisco,0.5460776929914688,0.0,0.2956409149766003,0.34166634935622886,0.47997142230952744,2,0,6
0.34972677595628415,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,ATL,Atlanta,0.3621887489465847,0.7387003640355521,0.25400492523358487,0.28184062823081957,0.22441579245668425,2,0,3
0.3907103825136612,ATL,Atlanta,0.3621887489465847,0.7387003640355521,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,0.49731235532066875,0.5541933643618855,0.6525167139945791,2,1,3
0.9016393442622951,SFO,San Francisco,0.5460776929914688,0.0,ORD,Chicago,0.7473928633272919,0.6710189398000861,0.3974967630563617,0.39971772511893355,0.6622199177864785,2,2,3
0.01639344262295082,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,SFO,San Francisco,0.5460776929914688,0.0,0.7378144708808595,0.6729155853897042,0.1172473184615949,2,2,6
0.7377049180327869,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,ATL,Atlanta,0.3621887489465847,0.7387003640355521,0.526542943464008,0.5803600375824909,0.6525167139945791,2,0,6
0.9315068493150684,ATL,Atlanta,0.3621887489465847,0.7387003640355521,MCO,Orlando,0.12172951756461914,0.7994185016586042,0.5492845523082422,0.6087044211084455,0.03555953542816277,2,0,3
0.0958904109589041,ATL,Atlanta,0.3621887489465847,0.7387003640355521,SFO,San Francisco,0.5460776929914688,0.0,0.2611135088482712,0.243663576161374,0.7317491207790822,2,0,6
0.03551912568306011,BOS,Boston,0.7652054073398522,0.9999999999999998,LGA,New York,0.6919176200316315,0.9441805859593364,0.07696734282844533,0.056504476330759223,0.03004422744973377,1,0,3
0.3770491803278688,LGA,New York,0.6919176200316315,0.9441805859593364,DTW,Detroit,0.7581909654479757,0.7596208255651367,0.4495130509856703,0.49897194071987483,0.16180645703289903,1,0,3
0.15027322404371585,EWR,Newark,0.6880043406485579,0.9384172867013378,MCO,Orlando,0.12172951756461914,0.7994185016586042,0.5193184590254974,0.5345736134935336,0.12328884004383246,2,0,6
0.3825136612021858,LGA,New York,0.6919176200316315,0.9441805859593364,MIA,Miami,0.0,0.8192441545511604,0.5592443809988076,0.5562759850425695,0.11581390539382495,1,0,6
0.7431693989071039,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,BOS,Boston,0.7652054073398522,0.9999999999999998,0.694491985772455,0.6893031082425846,0.9188063882336603,2,0,6
0.8688524590163934,DEN,Denver,0.649638363944911,0.3445943473145694,SFO,San Francisco,0.5460776929914688,0.0,0.46581170232277236,0.489983495879072,0.32681429903939496,2,0,3
0.7404371584699454,ATL,Atlanta,0.3621887489465847,0.7387003640355521,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,0.5974104445413854,0.6500175436440726,0.6525167139945791,2,0,6
0.7589041095890411,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,SFO,San Francisco,0.5460776929914688,0.0,0.6002219618983173,0.5177949533538447,0.1172473184615949,2,0,0
0.1885245901639344,JFK,New York,0.6855685441510915,0.9460042871958705,MIA,Miami,0.0,0.8192441545511604,0.6087687705560791,0.6347494527290732,0.11731049597734038,2,0,6
0.8497267759562842,ORD,Chicago,0.7473928633272919,0.6710189398000861,SEA,Seattle,1.0000000000000002,0.0012766862525279699,0.4337505394914697,0.4777027410429062,0.6608401964752163,2,0,0
0.7759562841530054,DEN,Denver,0.649638363944911,0.3445943473145694,SFO,San Francisco,0.5460776929914688,0.0,0.40649206096746915,0.4593979064248934,0.32681429903939496,2,0,3
0.11506849315068493,DEN,Denver,0.649638363944911,0.3445943473145694,ATL,Atlanta,0.3621887489465847,0.7387003640355521,0.3457056538633504,0.38441904890535283,0.37689184291756195,2,0,0
0.6202185792349727,SFO,San Francisco,0.5460776929914688,0.0,EWR,Newark,0.6880043406485579,0.9384172867013378,0.7511799184182154,0.6988050201676191,0.9371818152717916,2,0,0
0.1366120218579235,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,ORD,Chicago,0.7473928633272919,0.6710189398000861,0.4667085180707238,0.44817669050715214,0.5174406640701572,2,0,0
0.810958904109589,DEN,Denver,0.649638363944911,0.3445943473145694,ORD,Chicago,0.7473928633272919,0.6710189398000861,0.3845489857581089,0.34712979382461717,0.3076993190643796,2,0,6
0.7021857923497268,DEN,Denver,0.649638363944911,0.3445943473145694,MSP,Minneapolis,0.881461320896298,0.5675158208024076,0.3547009517760116,0.33153807723348827,0.201528435172388,2,0,6
0.09863013698630137,DEN,Denver,0.649638363944911,0.3445943473145694,SEA,Seattle,1.0000000000000002,0.0012766862525279699,0.4567688102416173,0.6062363839129503,0.32957192567605037,2,0,5
0.5,SFO,San Francisco,0.5460776929914688,0.0,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,0.6081139404430007,0.5797941430635472,0.05954594265924501,2,1,7
0.4426229508196721,ATL,Atlanta,0.3621887489465847,0.7387003640355521,MCO,Orlando,0.12172951756461914,0.7994185016586042,0.5748366645327145,0.5488251660620878,0.03555953542816277,2,0,3
0.8087431693989071,MIA,Miami,0.0,0.8192441545511604,JFK,New York,0.6855685441510915,0.9460042871958705,0.5290461804066104,0.5939390834291021,0.11731049597734038,2,0,0
0.7534246575342466,DFW,Dallas-Fort Worth,0.3280227191392586,0.49322631929307437,SFO,San Francisco,0.5460776929914688,0.0,0.569478963584928,0.5220702653817617,0.47997142230952744,2,0,3
0.23224043715846995,DTW,Detroit,0.7581909654479757,0.7596208255651367,ORD,Chicago,0.7473928633272919,0.6710189398000861,0.17479499352641312,0.12656528378280493,0.06298971109425822,2,0,5
0.1885245901639344,JFK,New York,0.6855685441510915,0.9460042871958705,MCO,Orlando,0.12172951756461914,0.7994185016586042,0.5724767248313725,0.5491072662257821,0.13080346078198446,2,0,6
0.30327868852459017,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,SEA,Seattle,1.0000000000000002,0.0012766862525279699,0.4196256915311518,0.48064696200125956,0.1288888574436527,2,0,6
0.09016393442622951,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,ATL,Atlanta,0.3621887489465847,0.7387003640355521,0.6006330024455774,0.6573852424125468,0.6525167139945791,2,0,3
0.7950819672131147,DEN,Denver,0.649638363944911,0.3445943473145694,SEA,Seattle,1.0000000000000002,0.0012766862525279699,0.4263518096045342,0.4281497180752294,0.32957192567605037,2,0,0
0.10410958904109589,PHX,Phoenix,0.3528406081525697,0.20173963223618063,DEN,Denver,0.649638363944911,0.3445943473145694,0.33592288879350185,0.30790062325280065,0.12408725746612233,2,0,6
0.366120218579235,SFO,San Francisco,0.5460776929914688,0.0,ATL,Atlanta,0.3621887489465847,0.7387003640355521,0.401689376660167,0.5094298358889472,0.7317491207790822,2,0,0
0.674863387978142,DTW,Detroit,0.7581909654479757,0.7596208255651367,ATL,Atlanta,0.3621887489465847,0.7387003640355521,0.42249160271285713,0.4203453317662209,0.0,2,1,2
0.15342465753424658,ORD,Chicago,0.7473928633272919,0.6710189398000861,IAH,Houston,0.19353672812070744,0.5262526896201163,0.17877892500263923,0.1364830715400673,0.12012569932025528,2,0,3
0.8,DEN,Denver,0.649638363944911,0.3445943473145694,LAS,Las Vegas,0.4750149960172241,0.14060113014463704,0.5273729291869269,0.4356168332122422,0.18320869017392188,2,0,0
0.7123287671232876,BOS,Boston,0.7652054073398522,0.9999999999999998,SFO,San Francisco,0.5460776929914688,0.0,0.5413166893526825,0.4612443902508452,1.0000000000000002,2,0,0
0.49453551912568305,BOS,Boston,0.7652054073398522,0.9999999999999998,LAX,Los Angeles,0.37631049490320123,0.07722087888839058,0.6102239485931986,0.6168991017130045,0.9188063882336603,2,0,6
0.7671232876712328,ATL,Atlanta,0.3621887489465847,0.7387003640355521,PHL,Philadelphia,0.6501134340764001,0.9175397687680065,0.38483671414481635,0.4101314299468689,0.15689853679516363,2,0,3
0.8876712328767123,ATL,Atlanta,0.3621887489465847,0.7387003640355521,DEN,Denver,0.649638363944911,0.3445943473145694,0.45748813120320675,0.48725355330079256,0.37689184291756195,2,0,5
0.09016393442622951,LGA,New York,0.6919176200316315,0.9441805859593364,DTW,Detroit,0.7581909654479757,0.7596208255651367,0.15596186291058436,0.1772209782730054,0.16180645703289903,1,0,6
