Id,Label
468,6
469,3
470,0
471,6
472,0
473,0
474,6
475,7
476,3
477,7
478,0
479,3
480,6
481,3
482,7
483,5
484,0
485,0
486,3
487,6
488,0
489,7
490,6
491,6
492,3
493,3
494,3
495,0
496,7
497,3
498,3
499,1
500,0
501,1
502,3
503,0
504,6
505,0
506,0
507,3
508,6
509,6
510,6
511,0
512,0
513,3
514,6
515,7
516,6
517,0
518,0
519,0
520,7
521,7
522,0
523,6
524,3
525,3
526,0
527,3
528,6
529,6
530,0
531,7
532,6
533,7
534,3
535,3
536,3
537,6
538,6
539,7
540,0
541,6
542,0
543,3
544,6
545,0
546,6
547,1
548,0
549,6
550,3
551,6
552,7
553,6
554,6
555,3
556,0
557,7
558,3
559,3
560,1
561,0
562,6
563,6
564,6
565,0
566,6
567,6
568,3
569,5
570,7
571,0
572,6
573,6
574,3
575,7
576,6
577,0
578,7
579,0
580,0
581,6
582,1
583,0
584,3
585,6
586,3
587,0
588,7
589,3
590,0
591,0
592,1
593,6
594,0
595,7
596,7
597,3
598,0
599,0
600,6
601,6
602,6
603,3
604,6
605,3
606,3
607,6
608,7
609,7
610,0
611,3
612,6
613,6
614,3
615,0
616,3
617,7
618,6
619,7
620,6
621,0
622,6
623,7
624,0
625,6
626,3
627,7
628,0
629,0
630,0
631,6
632,6
633,6
634,7
635,6
636,3
637,3
638,6
639,3
640,3
641,0
642,3
643,3
644,1
645,1
646,0
647,3
648,1
649,6
650,1
651,3
652,0
653,3
654,6
655,3
656,3
657,0
658,6
659,0
660,6
661,6
662,0
663,6
664,0
665,6
666,3
667,3
668,3
669,6
670,0
671,7
672,0
673,0
674,6
675,0
676,6
677,7
678,6
679,7
680,6
681,2
682,7
683,3
684,6
685,0
686,0
687,7
688,7
689,7
690,1
691,7
692,0
693,6
694,5
695,3
696,0
697,6
698,6
699,7
700,6
701,0
702,7
703,7
704,6
705,6
706,0
707,0
708,3
709,0
710,3
711,3
712,3
713,6
714,0
715,5
716,3
717,0
718,1
719,7
720,3
721,0
722,0
723,7
724,6
725,7
726,1
727,3
728,6
729,6
730,6
731,3
732,6
733,3
734,1
735,3
736,0
737,6
738,6
739,6
740,0
741,0
742,3
743,0
744,0
745,1
746,0
747,3
748,3
749,0
750,3
751,0
752,3
753,3
754,6
755,0
756,7
757,3
758,7
759,7
760,6
761,6
762,3
763,3
764,6
765,3
766,3
767,7
768,6
769,3
770,1
771,3
772,3
773,3
774,3
775,0
776,0
777,5
778,6
779,7
780,6
781,0
782,3
783,6
784,0
785,0
786,0
787,7
788,6
789,6
790,6
791,7
792,6
793,3
794,7
795,0
796,5
797,3
798,0
799,1
800,0
801,3
802,3
803,6
804,6
805,6
806,0
807,7
808,0
809,7
810,6
811,6
812,6
813,0
814,6
815,0
816,3
817,1
818,1
819,6
820,5
821,0
822,6
823,6
824,6
825,6
826,3
827,6
828,7
829,0
830,3
831,6
832,6
833,1
834,6
835,3
836,6
837,6
838,3
839,0
840,0
841,7
842,0
843,3
844,0
845,6
846,3
847,0
848,0
849,6
850,6
851,7
852,6
853,1
854,6
855,6
856,3
857,0
858,6
859,6
860,0
861,6
862,0
863,7
864,3
865,6
866,6
867,0
868,7
869,0
870,6
871,3
872,7
873,0
874,6
875,6
876,6
877,3
878,7
879,6
880,0
881,0
882,6
883,6
884,0
885,7
886,5
887,6
888,3
889,0
890,0
891,1
892,6
893,0
894,3
895,1
896,6
897,6
898,0
899,3
900,3
901,0
902,6
903,7
904,0
905,6
906,0
907,3
908,6
909,1
910,0
911,6
912,0
913,0
914,7
915,6
916,7
917,6
918,6
919,6
920,6
921,0
922,6
923,0
924,3
925,6
926,7
927,6
928,6
929,0
930,0
931,0
932,6
933,6
934,7
935,3
936,7
937,1
938,0
939,7
940,7
941,0
942,0
943,3
944,1
945,3
946,7
947,6
948,7
949,0
950,7
951,3
952,0
953,6
954,6
955,7
956,1
957,3
958,7
959,1
960,3
961,6
962,0
963,6
964,1
965,6
966,6
967,0
968,7
969,5
970,0
971,6
972,3
973,3
974,6
975,0
976,0
977,6
978,0
979,7
980,7
981,0
982,0
983,0
984,3
985,6
986,7
987,6
988,1
989,0
990,6
991,0
992,6
993,7
994,1
995,0
996,6
997,0
998,7
999,0
1000,6
1001,1
1002,0
1003,7
1004,3
1005,3
1006,0
1007,3
1008,3
1009,7
1010,3
1011,0
1012,5
1013,0
1014,5
1015,0
1016,0
1017,3
1018,7
1019,3
1020,0
1021,0
1022,0
1023,3
1024,0
1025,6
1026,6
1027,1
1028,6
1029,7
1030,0
1031,6
1032,7
1033,6
1034,6
1035,3
1036,6
1037,6
1038,6
1039,0
1040,7
1041,3
1042,5
1043,3
1044,0
1045,3
1046,3
1047,0
1048,3
1049,6
1050,7
1051,7
1052,3
1053,5
1054,7
1055,6
1056,7
1057,0
1058,0
1059,1
1060,6
1061,0
1062,7
1063,0
1064,6
1065,0
1066,5
1067,0
1068,6
1069,6
1070,0
1071,6
1072,7
1073,1
1074,0
1075,6
1076,7
1077,7
1078,6
1079,7
1080,6
1081,6
1082,3
1083,7
1084,0
1085,3
1086,7
1087,5
1088,3
1089,3
1090,7
1091,7
1092,6
1093,6
1094,7
1095,0
1096,7
1097,0
1098,0
1099,3
1100,3
1101,3
1102,0
1103,5
1104,0
1105,0
1106,6
1107,0
1108,3
1109,6
1110,6
1111,0
1112,1
1113,0
1114,3
1115,0
1116,0
1117,7
1118,3
1119,6
1120,6
1121,7
1122,3
1123,0
1124,3
1125,7
1126,0
1127,6
1128,0
1129,3
1130,3
1131,6
1132,0
1133,6
1134,7
1135,6
1136,0
1137,0
1138,0
1139,0
1140,3
1141,1
1142,7
1143,3
1144,3
1145,3
1146,3
1147,0
1148,0
1149,6
1150,6
1151,7
1152,0
1153,0
1154,6
1155,1
1156,7
1157,6
1158,7
1159,3
1160,6
1161,0
1162,0
1163,0
1164,1
1165,3
1166,0
1167,7
1168,6
1169,6
1170,6
1171,6
1172,6
1173,5
1174,0
1175,0
1176,3
1177,3
1178,6
1179,0
1180,0
1181,7
1182,1
1183,0
1184,0
1185,2
1186,0
1187,0
1188,0
1189,6
1190,6
1191,0
1192,1
1193,6
1194,3
1195,0
1196,0
1197,6
1198,6
1199,6
1200,0
1201,0
1202,3
1203,6
1204,1
1205,6
1206,3
1207,1
1208,0
1209,0
1210,3
1211,6
1212,3
1213,6
1214,6
1215,3
1216,3
1217,7
1218,0
1219,7
1220,6
1221,7
1222,6
1223,6
1224,6
1225,7
1226,6
1227,3
1228,0
1229,7
1230,7
1231,3
1232,3
1233,6
1234,1
1235,7
1236,6
1237,0
1238,3
1239,6
1240,3
1241,7
1242,3
1243,3
1244,3
1245,7
1246,6
1247,1
1248,6
1249,6
1250,6
1251,7
1252,6
1253,1
1254,7
1255,0
1256,0
1257,7
1258,3
1259,3
1260,3
1261,0
1262,0
1263,7
1264,7
1265,1
1266,6
1267,7
1268,0
1269,3
1270,5
1271,7
1272,3
1273,3
1274,3
1275,6
1276,3
1277,3
1278,6
1279,6
1280,6
1281,7
1282,6
1283,7
1284,0
1285,6
1286,3
1287,7
1288,0
1289,0
1290,0
1291,6
1292,3
1293,3
1294,3
1295,3
1296,3
1297,7
1298,3
1299,7
1300,6
1301,3
1302,7
1303,7
1304,7
1305,3
1306,7
1307,0
1308,3
1309,6
1310,3
1311,1
1312,6
1313,6
1314,0
1315,3
1316,0
1317,3
1318,7
1319,6
1320,6
1321,0
1322,0
1323,3
1324,6
1325,3
1326,6
1327,0
1328,0
1329,0
1330,3
1331,7
1332,3
1333,3
1334,0
1335,7
1336,7
1337,7
1338,6
1339,0
1340,0
1341,6
1342,0
1343,3
1344,0
1345,0
1346,7
1347,3
1348,7
1349,6
1350,3
1351,7
1352,0
1353,0
1354,3
1355,6
1356,7
1357,7
1358,7
1359,6
1360,5
1361,7
1362,3
1363,0
1364,3
1365,6
1366,3
1367,7
1368,7
1369,3
1370,3
1371,3
1372,0
1373,0
1374,3
1375,1
1376,3
1377,0
1378,0
1379,0
1380,6
1381,0
1382,0
1383,6
1384,1
1385,6
1386,6
1387,7
1388,3
1389,3
1390,0
1391,3
1392,1
1393,3
1394,6
1395,1
1396,0
1397,0
1398,0
1399,1
1400,1
1401,6
1402,6
1403,7
1404,6
1405,0
1406,6
1407,0
1408,3
1409,6
1410,3
1411,7
1412,0
1413,6
1414,6
1415,0
1416,6
1417,6
1418,7
1419,3
1420,3
1421,6
1422,6
1423,3
1424,3
1425,6
1426,6
1427,6
1428,3
1429,6
1430,3
1431,6
1432,6
1433,0
1434,3
1435,3
1436,6
1437,7
1438,6
1439,3
1440,3
1441,3
1442,0
1443,6
1444,6
1445,3
1446,7
1447,6
1448,3
1449,0
1450,6
1451,6
1452,0
1453,3
1454,7
1455,7
1456,7
1457,7
1458,3
1459,0
1460,6
1461,0
1462,7
1463,0
1464,0
1465,0
1466,7
1467,7
1468,0
1469,6
1470,6
1471,0
1472,3
1473,3
1474,0
1475,0
1476,6
1477,6
1478,6
1479,6
1480,6
1481,6
1482,0
1483,0
1484,6
1485,6
1486,0
1487,3
1488,3
1489,6
1490,3
1491,7
1492,6
1493,3
1494,0
1495,6
1496,6
1497,6
1498,6
1499,6
1500,3
1501,5
1502,0
1503,6
1504,3
1505,5
1506,6
1507,6
1508,6
1509,0
1510,3
1511,0
1512,6
1513,7
1514,6
1515,3
1516,3
1517,3
1518,6
1519,3
1520,3
1521,0
1522,6
1523,3
1524,7
1525,0
1526,0
1527,6
1528,0
1529,6
1530,7
1531,0
1532,3
1533,0
1534,0
1535,0
1536,3
1537,6
1538,6
1539,0
1540,3
1541,3
1542,3
1543,6
1544,0
1545,0
1546,3
1547,6
1548,0
1549,3
1550,7
1551,0
1552,6
1553,0
1554,0
1555,3
1556,6
1557,0
1558,0
1559,7
1560,3
1561,3
1562,6
1563,6
1564,7
1565,3
1566,3
1567,7
1568,7
1569,0
1570,0
1571,3
1572,6
1573,6
1574,3
1575,3
1576,6
1577,6
1578,6
1579,6
1580,3
1581,0
1582,7
1583,3
1584,6
1585,7
1586,0
1587,0
1588,0
1589,3
1590,3
1591,6
1592,0
1593,0
1594,6
1595,6
1596,0
1597,3
1598,0
1599,6
1600,3
1601,3
1602,7
1603,7
1604,0
1605,0
1606,0
1607,6
1608,7
1609,3
1610,3
1611,3
1612,0
1613,3
1614,7
1615,0
1616,5
1617,6
1618,0
1619,5
1620,0
1621,3
1622,7
1623,0
1624,3
1625,3
1626,6
1627,6
1628,5
1629,0
1630,3
1631,3
1632,0
1633,7
1634,0
1635,5
1636,3
1637,0
1638,0
1639,0
1640,0
1641,3
1642,6
1643,7
1644,3
1645,3
1646,0
1647,7
1648,6
1649,6
1650,3
1651,0
1652,3
1653,0
1654,0
1655,0
1656,6
1657,1
1658,6
1659,1
1660,6
1661,7
1662,0
1663,6
1664,6
1665,3
1666,3
1667,0
1668,6
1669,7
1670,7
1671,5
1672,3
1673,6
1674,3
1675,1
1676,3
1677,7
1678,6
1679,0
1680,3
1681,6
1682,0
1683,3
1684,6
1685,0
1686,0
1687,0
1688,6
1689,7
1690,3
1691,7
1692,7
1693,3
1694,6
1695,6
1696,7
1697,6
1698,7
1699,6
1700,6
1701,6
1702,0
1703,6
1704,1
1705,7
1706,1
1707,0
1708,3
1709,7
1710,0
1711,3
1712,0
1713,7
1714,3
1715,0
1716,0
1717,1
1718,6
1719,0
1720,7
1721,1
1722,7
1723,0
1724,7
1725,6
1726,6
1727,0
1728,7
1729,3
1730,7
1731,3
1732,3
1733,0
1734,0
1735,1
1736,3
1737,6
1738,7
1739,7
1740,7
1741,3
1742,3
1743,6
1744,7
1745,6
1746,3
1747,7
1748,0
1749,3
1750,0
1751,3
1752,3
1753,3
1754,1
1755,3
1756,6
1757,6
1758,3
1759,6
1760,6
1761,1
1762,7
1763,6
1764,3
1765,6
1766,6
1767,6
1768,3
1769,6
1770,6
1771,7
1772,6
1773,5
1774,0
1775,1
1776,6
1777,6
1778,0
1779,0
1780,0
1781,6
1782,7
1783,3
1784,3
1785,6
1786,6
1787,5
1788,0
1789,0
1790,6
1791,3
1792,7
1793,7
1794,0
1795,0
1796,6
1797,6
1798,7
1799,7
1800,0
1801,7
1802,6
1803,0
1804,6
1805,0
1806,0
1807,0
1808,7
1809,0
1810,0
1811,3
1812,0
1813,6
1814,6
1815,3
1816,3
1817,7
1818,6
1819,6
1820,3
1821,3
1822,0
1823,3
1824,0
1825,6
1826,0
1827,0
1828,0
1829,0
1830,6
1831,0
1832,0
1833,6
1834,6
1835,3
1836,3
1837,0
1838,6
1839,6
1840,6
1841,3
1842,3
1843,6
1844,6
1845,5
1846,1
1847,6
1848,6
1849,1
1850,3
1851,6
1852,3
1853,6
1854,0
1855,6
1856,7
1857,3
1858,3
1859,6
1860,0
1861,6
1862,0
1863,0
1864,6
1865,0
1866,6
1867,7
1868,7
1869,3
1870,0
1871,0
1872,7
1873,3
1874,1
1875,6
1876,1
1877,3
1878,6
1879,7
1880,3
1881,0
1882,6
1883,6
1884,0
1885,0
1886,7
1887,7
1888,6
1889,0
1890,3
1891,3
1892,5
1893,1
1894,7
1895,3
1896,3
1897,0
1898,6
1899,6
1900,5
1901,3
1902,0
1903,3
1904,3
1905,3
1906,3
1907,3
1908,7
1909,6
1910,3
1911,6
1912,6
1913,7
1914,0
1915,3
1916,0
1917,7
1918,0
1919,3
1920,3
1921,6
1922,0
1923,6
1924,6
1925,6
1926,6
1927,0
1928,6
1929,3
1930,0
1931,6
1932,3
1933,6
1934,3
1935,0
1936,0
1937,6
1938,7
1939,0
1940,0
1941,6
1942,0
1943,7
1944,0
1945,6
1946,3
1947,0
1948,3
1949,6
1950,7
1951,3
1952,6
1953,7
1954,3
1955,3
1956,6
1957,3
1958,3
1959,6
1960,6
1961,7
1962,3
1963,0
1964,3
1965,0
1966,3
1967,0
1968,6
1969,0
1970,3
1971,3
1972,7
1973,0
1974,7
1975,0
1976,6
1977,7
1978,3
1979,6
1980,6
1981,7
1982,3
1983,6
1984,3
1985,6
1986,5
1987,0
1988,3
1989,0
1990,3
1991,6
1992,6
1993,6
1994,7
1995,1
1996,6
1997,0
1998,3
1999,6
2000,6
2001,6
2002,5
2003,7
2004,0
2005,7
2006,1
2007,0
2008,0
2009,3
2010,3
2011,6
2012,7
2013,6
2014,6
2015,5
2016,6
2017,5
2018,0
2019,0
2020,6
2021,0
2022,7
2023,0
2024,6
2025,7
2026,0
2027,6
2028,6
2029,0
2030,6
2031,0
2032,6
2033,6
2034,0
2035,7
2036,0
2037,0
2038,0
2039,0
2040,6
2041,3
2042,3
2043,7
2044,0
2045,6
2046,3
2047,7
2048,6
2049,6
2050,6
2051,3
2052,0
2053,7
2054,0
2055,6
2056,1
2057,6
2058,1
2059,1
2060,6
2061,0
2062,6
2063,0
2064,6
2065,0
2066,3
2067,0
2068,6
2069,7
2070,3
2071,7
2072,0
2073,6
2074,5
2075,0
2076,6
2077,6
2078,6
2079,7
2080,5
2081,6
2082,6
2083,6
2084,7
2085,0
2086,6
2087,0
2088,3
2089,0
2090,0
2091,6
2092,3
2093,6
2094,0
2095,0
2096,3
2097,6
2098,0
2099,7
2100,3
2101,3
2102,5
2103,3
2104,7
2105,0
2106,3
2107,0
2108,0
2109,0
2110,6
2111,0
2112,3
2113,3
2114,3
2115,1
2116,7
2117,6
2118,6
2119,6
2120,0
2121,6
2122,0
2123,7
2124,0
2125,7
2126,0
2127,3
2128,0
2129,6
2130,3
2131,0
2132,0
2133,6
2134,3
2135,7
2136,0
2137,6
2138,6
2139,6
2140,3
2141,3
2142,1
2143,6
2144,0
2145,0
2146,6
2147,0
2148,0
2149,1
2150,6
2151,7
2152,6
2153,3
2154,3
2155,0
2156,6
2157,3
2158,6
2159,7
2160,1
2161,1
2162,1
2163,3
2164,7
2165,3
2166,3
2167,6
2168,6
2169,3
2170,6
2171,3
2172,6
2173,6
2174,3
2175,0
2176,3
2177,3
2178,6
2179,6
2180,0
2181,1
2182,7
2183,6
2184,3
2185,6
2186,0
2187,6
2188,0
2189,5
2190,0
2191,6
2192,6
2193,6
2194,0
2195,3
2196,0
2197,0
2198,0
2199,1
2200,0
2201,6
2202,6
2203,7
2204,6
2205,3
2206,7
2207,6
2208,6
2209,6
2210,6
2211,1
2212,5
2213,1
2214,6
2215,5
2216,6
2217,3
2218,6
2219,6
2220,3
2221,7
2222,6
2223,6
2224,7
2225,6
2226,1
2227,1
2228,1
